customer_id,recency,frequency,monetary_value,r_score,f_score,m_score
CS3532,274,5,289,1,1,1
CS5868,275,12,907,1,4,4
CS5710,275,4,226,1,1,1
CS8015,275,3,93,1,1,1
CS7775,275,6,302,1,1,1
CS7975,275,7,277,1,1,1
CS4809,276,8,562,1,1,1
CS4997,276,8,627,1,1,2
CS7551,276,6,256,1,1,1
CS8997,277,6,246,1,1,1
CS4620,277,8,572,1,1,1
CS5841,278,5,304,1,1,1
CS7371,278,7,262,1,1,1
CS1836,279,12,862,1,4,4
CS4860,279,7,525,1,1,1
CS7836,279,10,525,1,3,1
CS3331,280,8,607,1,1,2
CS5834,280,6,405,1,1,1
CS1710,281,6,436,1,1,1
CS2164,281,8,479,1,1,1
CS8164,281,6,317,1,1,1
CS8489,282,11,522,1,3,1
CS5622,282,8,520,1,1,1
CS3108,283,5,332,1,1,1
CS4281,283,6,410,1,1,1
CS7797,283,5,239,1,1,1
CS5758,283,7,487,1,1,1
CS8698,285,5,158,1,1,1
CS8021,285,4,156,1,1,1
CS7340,285,4,137,1,1,1
CS8686,286,2,65,1,1,1
CS8538,286,5,266,1,1,1
CS6026,287,7,445,1,1,1
CS2772,287,5,341,1,1,1
CS7956,287,2,56,1,1,1
CS3094,287,7,578,1,1,1
CS8551,287,5,211,1,1,1
CS8919,288,3,146,1,1,1
CS5516,289,5,347,1,1,1
CS3148,289,9,607,1,1,2
CS7123,289,3,76,1,1,1
CS1746,290,12,833,1,4,4
CS7242,290,2,92,1,1,1
CS8961,290,6,301,1,1,1
CS8762,290,2,70,1,1,1
CS5336,292,9,619,1,2,2
CS5473,293,7,466,1,1,1
CS3656,293,10,814,1,2,4
CS3938,293,4,195,1,1,1
CS8980,293,5,231,1,1,1
CS1372,294,7,523,1,1,1
CS3693,294,7,597,1,1,2
CS7372,294,5,189,1,1,1
CS4732,294,5,381,1,1,1
CS3422,294,4,299,1,1,1
CS8848,294,6,264,1,1,1
CS5689,295,10,822,1,2,4
CS7746,295,6,310,1,1,1
CS8112,296,5,122,1,1,1
CS7611,297,6,208,1,1,1
CS7116,297,4,194,1,1,1
CS8946,298,11,382,1,3,1
CS7193,299,4,203,1,1,1
CS7756,299,3,192,1,1,1
CS7278,299,4,185,1,1,1
CS1532,299,9,589,1,1,2
CS7532,299,5,215,1,1,1
CS3007,299,9,611,1,1,2
CS8118,299,5,263,1,1,1
CS1193,299,7,499,1,1,1
CS7685,299,6,304,1,1,1
CS8452,300,7,337,1,1,1
CS5080,300,6,375,1,1,1
CS8772,300,3,212,1,1,1
CS8777,301,7,348,1,1,1
CS4121,301,6,476,1,1,1
CS7618,302,4,257,1,1,1
CS8865,303,5,258,1,1,1
CS2332,303,7,459,1,1,1
CS3018,304,6,411,1,1,1
CS3455,307,14,839,1,5,4
CS7700,307,8,352,1,1,1
CS7999,307,3,142,1,1,1
CS8691,308,6,320,1,1,1
CS2691,308,10,684,1,2,2
CS8239,309,6,248,1,1,1
CS8829,309,7,318,1,1,1
CS4331,309,7,492,1,1,1
CS6111,310,13,948,1,5,5
CS8469,310,5,271,1,1,1
CS8193,311,6,345,1,1,1
CS5563,311,9,556,1,2,1
CS8497,311,8,246,1,1,1
CS1246,311,10,719,1,2,3
CS2497,311,11,625,1,3,2
CS8105,311,6,369,1,1,1
CS2105,311,7,442,1,1,1
CS8157,311,4,175,1,1,1
CS4703,312,8,569,1,1,1
CS8719,312,6,315,1,1,1
CS5324,312,5,322,1,1,1
CS7512,314,7,277,1,1,1
CS5020,314,4,243,1,1,1
CS8889,315,6,267,1,1,1
CS8390,316,3,97,1,1,1
CS1620,316,7,600,1,1,2
CS5045,316,5,404,1,1,1
CS4641,317,8,539,1,1,1
CS3084,317,7,518,1,1,1
CS8238,317,3,162,1,1,1
CS8838,318,5,205,1,1,1
CS5177,318,7,496,1,1,1
CS4529,320,7,502,1,1,1
CS8076,320,3,149,1,1,1
CS5349,323,8,657,1,1,2
CS4564,323,9,553,1,1,1
CS7984,323,6,221,1,1,1
CS1984,323,7,514,1,1,1
CS1891,325,6,352,1,1,1
CS8225,327,7,270,1,1,1
CS4873,327,4,336,1,1,1
CS2941,328,4,323,1,1,1
CS8941,328,3,202,1,1,1
CS7871,328,4,260,1,1,1
CS7776,333,11,488,1,4,1
CS8273,333,7,351,1,1,1
CS7411,334,4,167,1,1,1
CS8025,335,4,146,1,1,1
CS8124,336,4,85,1,1,1
CS2124,336,5,333,1,1,1
CS4304,336,6,436,1,1,1
CS3261,336,5,263,1,1,1
CS8420,337,9,379,1,2,1
CS8084,338,2,111,1,1,1
CS7798,339,5,172,1,1,1
CS8052,340,4,147,1,1,1
CS8888,340,5,247,1,1,1
CS3016,341,2,127,1,1,1
CS7732,341,3,127,1,1,1
CS8625,343,6,340,1,1,1
CS3537,344,9,689,1,1,2
CS8388,345,3,130,1,1,1
CS8655,345,8,408,1,1,1
CS8981,346,5,217,1,1,1
CS3358,347,6,394,1,1,1
CS5771,347,6,437,1,1,1
CS4415,348,8,516,1,1,1
CS7886,350,7,356,1,1,1
CS5705,350,5,423,1,1,1
CS7135,351,5,239,1,1,1
CS7972,351,1,26,1,1,1
CS7258,351,5,192,1,1,1
CS1135,351,9,584,1,1,1
CS8951,352,11,505,1,3,1
CS3774,353,7,482,1,1,1
CS7455,357,3,114,1,1,1
CS5378,357,4,223,1,1,1
CS8062,358,5,255,1,1,1
CS7913,359,4,111,1,1,1
CS7888,360,10,451,1,3,1
CS8795,361,6,202,1,1,1
CS3487,361,2,139,1,1,1
CS7719,363,4,234,1,1,1
CS7939,364,4,205,1,1,1
CS7839,364,8,305,1,1,1
CS2730,365,10,777,1,2,3
CS8730,365,9,432,1,2,1
CS8942,368,4,149,1,1,1
CS7716,368,2,142,1,1,1
CS1716,368,3,241,1,1,1
CS5281,369,9,628,1,2,2
CS7287,370,6,314,1,1,1
CS3803,371,5,356,1,1,1
CS4675,371,5,429,1,1,1
CS8509,372,4,242,1,1,1
CS2509,372,4,327,1,1,1
CS8343,372,5,263,1,1,1
CS7194,373,6,252,1,1,1
CS7350,373,7,380,1,1,1
CS7246,373,3,197,1,1,1
CS8597,374,6,300,1,1,1
CS7761,377,4,175,1,1,1
CS6048,378,4,194,1,1,1
CS8398,379,4,210,1,1,1
CS1919,379,11,685,1,3,2
CS8131,387,6,292,1,1,1
CS4574,388,7,496,1,1,1
CS4405,388,7,507,1,1,1
CS8261,390,4,164,1,1,1
CS3976,390,4,261,1,1,1
CS4834,392,5,427,1,1,1
CS8067,392,4,143,1,1,1
CS7523,394,4,217,1,1,1
CS1562,394,4,229,1,1,1
CS7471,394,4,188,1,1,1
CS3064,397,10,670,1,2,2
CS7129,398,1,14,1,1,1
CS4978,398,5,338,1,1,1
CS8286,399,3,153,1,1,1
CS2286,399,6,445,1,1,1
CS7479,403,4,215,1,1,1
CS7542,403,4,222,1,1,1
CS7595,403,3,149,1,1,1
CS7456,404,5,196,1,1,1
CS8559,404,2,35,1,1,1
CS2559,404,2,179,1,1,1
CS1381,405,8,501,1,1,1
CS8281,408,3,164,1,1,1
CS2576,408,5,317,1,1,1
CS7377,408,4,200,1,1,1
CS2281,408,8,652,1,1,2
CS8576,408,4,171,1,1,1
CS8355,409,3,157,1,1,1
CS5653,410,4,282,1,1,1
CS7381,412,6,389,1,1,1
CS8750,412,5,199,1,1,1
CS7253,414,5,211,1,1,1
CS7855,415,4,171,1,1,1
CS8088,415,2,78,1,1,1
CS5123,415,6,464,1,1,1
CS2088,415,2,147,1,1,1
CS8666,415,6,332,1,1,1
CS8827,418,4,121,1,1,1
CS8470,418,4,161,1,1,1
CS8800,419,3,84,1,1,1
CS8817,420,6,233,1,1,1
CS7563,420,6,306,1,1,1
CS8201,420,3,120,1,1,1
CS1563,420,7,483,1,1,1
CS4112,422,8,574,1,1,1
CS1354,423,6,505,1,1,1
CS6109,426,7,516,1,1,1
CS8332,427,5,290,1,1,1
CS8037,429,6,374,1,1,1
CS7710,430,4,217,1,1,1
CS8256,432,3,138,1,1,1
CS8484,432,4,206,1,1,1
CS7554,434,7,311,1,1,1
CS5186,437,7,509,1,1,1
CS3847,438,8,466,1,1,1
CS8857,440,2,121,1,1,1
CS3580,440,4,370,1,1,1
CS8204,441,3,149,1,1,1
CS8591,448,2,112,1,1,1
CS8496,450,1,79,1,1,1
CS1834,451,4,219,1,1,1
CS8852,453,4,167,1,1,1
CS7779,454,5,207,1,1,1
CS7919,455,8,340,1,1,1
CS8688,455,2,98,1,1,1
CS7988,457,3,75,1,1,1
CS8400,462,1,19,1,1,1
CS8760,463,1,19,1,1,1
CS1481,464,3,181,1,1,1
CS7481,464,3,178,1,1,1
CS8307,464,5,174,1,1,1
CS2307,464,8,660,1,1,2
CS4419,466,5,424,1,1,1
CS7918,470,2,59,1,1,1
CS7125,475,2,127,1,1,1
CS7354,475,4,224,1,1,1
CS8406,482,4,225,1,1,1
CS4919,484,3,230,1,1,1
CS8740,485,1,17,1,1,1
CS7165,486,3,149,1,1,1
CS7891,490,2,51,1,1,1
CS8033,499,1,24,1,1,1
CS8633,503,2,45,1,1,1
CS7606,506,2,52,1,1,1
CS7834,513,3,124,1,1,1
CS3684,516,5,323,1,1,1
CS8173,516,3,156,1,1,1
CS7228,519,3,142,1,1,1
CS8301,521,3,128,1,1,1
CS2011,531,2,168,1,1,1
CS1314,535,6,348,1,1,1
CS7314,535,4,186,1,1,1
CS8299,543,4,241,1,1,1
CS8667,552,2,85,1,1,1
CS7562,562,2,116,1,1,1
CS7620,565,4,193,1,1,1
CS8631,585,2,110,1,1,1
CS8431,600,1,27,1,1,1
CS7646,641,3,150,1,1,1
CS7307,661,1,59,1,1,1
CS8011,664,1,39,1,1,1
CS5286,675,2,143,1,1,1
CS7670,694,1,34,1,1,1
